EDDB,2012,01,01,02,50,METAR EDDB 010250Z 16006KT 3000 -DZ BR BKN002 02/02 Q1011 TEMPO 2000 BR BKN001=
EDDB,2012,01,01,03,20,METAR EDDB 010320Z 15006KT 2800 -DZ BR FEW001 BKN002 02/02 Q1011 NOSIG=
EDDB,2012,01,01,03,50,METAR EDDB 010350Z 17004KT 2800 -DZ BR FEW001 BKN002 02/02 Q1011 NOSIG=
EDDB,2012,01,01,04,20,METAR EDDB 010420Z 16003KT 2800 -DZ BR FEW001 BKN002 03/03 Q1010 NOSIG=
EDDB,2012,01,01,04,50,METAR EDDB 010450Z 19004KT 2800 BR BKN002 03/03 Q1011 NOSIG=
EDDB,2012,01,01,05,20,METAR EDDB 010520Z 18005KT 2800 BR BKN002 BKN008 03/03 Q1011 NOSIG=
EDDB,2012,01,01,05,50,METAR EDDB 010550Z 20005KT 3000 BR BKN004 BKN009 04/04 Q1011 TEMPO 2500 BKN005=
EDDB,2012,01,01,06,20,METAR EDDB 010620Z 19005KT 3500 BR SCT010 BKN013 04/04 Q1010 TEMPO 2500 BR BKN015=
EDDB,2012,01,01,06,50,METAR EDDB 010650Z 19006KT 3000 BR SCT017 BKN037 04/04 Q1010 TEMPO 2500 BR=
EDDB,2012,01,01,07,20,METAR EDDB 010720Z 19007KT 2800 BR FEW005 BKN028 05/05 Q1010 BECMG 3000 BR=
EDDB,2012,01,01,07,50,METAR EDDB 010750Z 20007KT 2800 BR FEW005 BKN021 05/05 Q1010 TEMPO 3000 BR BKN008=
EDDB,2012,01,01,08,20,METAR EDDB 010820Z 20007KT 3500 -RA BR FEW004 BKN005 BKN012 05/05 Q1010 TEMPO 2500 RADZ BKN004=
EDDB,2012,01,01,08,50,METAR EDDB 010850Z 21008KT 4500 BR FEW004 BKN005 06/06 Q1010 TEMPO 2500 RADZ BKN004=
EDDB,2012,01,01,09,20,METAR EDDB 010920Z 20006KT 4500 BR FEW004 BKN005 BKN023 06/06 Q1010 TEMPO 2500 RADZ BKN004=
EDDB,2012,01,01,09,50,METAR COR EDDB 010950Z 21008KT 5000 BR BKN005 BKN029 07/06 Q1010 BECMG SCT008=
EDDB,2012,01,01,10,20,METAR COR EDDB 011020Z 22009KT 6000 -RA FEW012 BKN017 07/07 Q1010 TEMPO 4000 RADZ=
EDDB,2012,01,01,10,50,METAR EDDB 011050Z 22009KT 4500 -RADZ SCT016 BKN023 08/07 Q1009 TEMPO RADZ=
EDDB,2012,01,01,11,20,METAR EDDB 011120Z 22010KT 6000 -RA FEW008 BKN019 BKN025 08/07 Q1009 RERA TEMPO 4000 RADZ BKN008=
EDDB,2012,01,01,11,50,METAR EDDB 011150Z 22010KT 4000 -RADZ SCT008 BKN019 08/08 Q1009 RERA BECMG 8000=
EDDB,2012,01,01,12,20,METAR EDDB 011220Z 22012KT 3000 RADZ SCT004 SCT006 BKN019 09/09 Q1009 BECMG 8000 NSW=
EDDB,2012,01,01,12,50,METAR EDDB 011250Z 23013KT 2400 RADZ SCT005 BKN009 09/09 Q1009 BECMG 8000 NSW SCT010=
EDDB,2012,01,01,13,20,METAR EDDB 011320Z 23010KT 4200 -RADZ FEW004 BKN006 BKN011 09/09 Q1009 RERA BECMG 8000 SCT010=
EDDB,2012,01,01,13,50,METAR EDDB 011350Z 23010KT 6000 -RADZ SCT004 BKN005 BKN012 09/09 Q1009 TEMPO BKN010=
EDDB,2012,01,01,14,20,METAR EDDB 011420Z 22009KT 8000 FEW004 BKN006 BKN018 09/09 Q1009 BECMG SCT008 BKN020=
EDDB,2012,01,01,14,50,METAR EDDB 011450Z 22008KT 8000 FEW006 BKN019 09/09 Q1009 NOSIG=
EDDB,2012,01,01,15,20,METAR EDDB 011520Z 23008KT 9999 FEW010 SCT019 BKN023 09/09 Q1009 NOSIG=
EDDB,2012,01,01,15,50,METAR EDDB 011550Z 21007KT 9999 FEW012 SCT018 BKN022 09/09 Q1009 NOSIG=
EDDB,2012,01,01,16,20,METAR EDDB 011620Z 22008KT 9000 -RADZ FEW007 BKN015 BKN026 09/09 Q1010 TEMPO BKN014=
EDDB,2012,01,01,16,50,METAR EDDB 011650Z 22009KT 9999 BKN018 BKN028 10/09 Q1010 NOSIG=
EDDB,2012,01,01,17,20,METAR EDDB 011720Z 22010KT 6000 -RADZ FEW006 BKN008 BKN023 10/09 Q1010 BECMG BKN020=
EDDB,2012,01,01,17,50,METAR EDDB 011750Z 20007KT 9999 SCT014 BKN017 10/09 Q1010 NOSIG=
EDDB,2012,01,01,18,20,METAR EDDB 011820Z 20008KT 9999 FEW014 BKN022 BKN033 10/10 Q1010 NOSIG=
EDDB,2012,01,01,18,50,METAR EDDB 011850Z 20008KT 9999 BKN024 BKN038 10/10 Q1009 NOSIG=
EDDB,2012,01,01,19,20,METAR EDDB 011920Z 20008KT 9999 BKN024 BKN036 10/09 Q1010 NOSIG=
EDDB,2012,01,01,19,50,METAR EDDB 011950Z 21010KT 9999 BKN036 11/10 Q1009 NOSIG=
EDDB,2012,01,01,20,20,METAR EDDB 012020Z 20008KT 9999 -DZRA BKN033 10/09 Q1009 NOSIG=
EDDB,2012,01,01,20,50,METAR EDDB 012050Z 20008KT 9999 SCT036 BKN070 10/09 Q1008 NOSIG=
EDDB,2012,01,01,21,20,METAR EDDB 012120Z 20010KT 9999 BKN038 10/09 Q1008 NOSIG=
EDDB,2012,01,01,21,50,METAR EDDB 012150Z 19011KT 9999 -DZRA FEW010 SCT025 BKN075 10/09 Q1008 NOSIG=
EDDB,2012,01,01,22,20,METAR EDDB 012220Z 20012KT 9999 SCT025 BKN0765 10/09 Q1007 NOSIG=
EDDB,2012,01,01,22,50,METAR EDDB 012250Z 20011KT 9999 BKN025 BKN070 11/09 Q1007 NOSIG=
EDDC,2012,01,01,00,20,METAR EDDC 010020Z 16004KT 1600 -DZ BR BKN004 BKN007 02/02 Q1011 REDZ=
EDDC,2012,01,01,00,50,METAR EDDC 010050Z 17003KT 1200 R22/P2000N -DZ BR BKN002 BKN006 02/02 Q1011=
EDDC,2012,01,01,01,20,METAR EDDC 010120Z 19005KT 1200 R22/P2000N -DZ BR BKN001 BKN006 03/03 Q1011=
EDDC,2012,01,01,01,50,METAR EDDC 010150Z 19005KT 1500 -DZ BR BKN001 BKN006 03/03 Q1011=
EDDC,2012,01,01,02,20,METAR EDDC 010220Z 19006KT 1300 R22/P2000N -DZ BR BKN001 BKN006 03/03 Q1011=
EDDC,2012,01,01,02,50,METAR EDDC 010250Z 19005KT 2300 -DZ BR BKN002 BKN008 03/03 Q1011=
EDDC,2012,01,01,03,20,METAR EDDC 010320Z 17005KT 4000 BR SCT008 BKN013 03/03 Q1011=
EDDC,2012,01,01,03,50,METAR EDDC 010350Z 19004KT 6000 BKN012 03/03 Q1011=
EDDC,2012,01,01,04,20,METAR EDDC 010420Z 17004KT 9000 BKN013 BKN050 03/03 Q1011=
EDDC,2012,01,01,04,50,METAR EDDC 010450Z 19003KT 9000 SCT014 SCT019 03/03 Q1011 TEMPO BKN014=
EDDC,2012,01,01,05,20,METAR EDDC 010520Z 18006KT 9000 FEW019 BKN050 03/03 Q1011 NOSIG=
EDDC,2012,01,01,05,50,METAR EDDC 010550Z 18009KT 9999 FEW014 BKN046 04/04 Q1011 NOSIG=
EDDC,2012,01,01,06,20,METAR EDDC 010620Z 18007KT 9999 SCT028 BKN034 04/04 Q1011 NOSIG=
EDDC,2012,01,01,06,50,METAR EDDC 010650Z 19009KT 9999 BKN028 04/04 Q1012 TEMPO 2500 DZ BKN008=
EDDC,2012,01,01,07,20,METAR EDDC 010720Z 19008KT 9999 SCT015 BKN019 04/04 Q1012 TEMPO 2500 DZ BKN008=
EDDC,2012,01,01,07,50,METAR EDDC 010750Z 18010KT 5000 -DZ BR SCT004 BKN009 04/04 Q1012 TEMPO 2500 DZ=
EDDC,2012,01,01,08,20,METAR EDDC 010820Z 20008KT 9999 SCT014 BKN022 05/05 Q1012 NOSIG=
EDDC,2012,01,01,08,50,METAR EDDC 010850Z 19008KT 9999 FEW029 BKN037 06/05 Q1012 NOSIG=
EDDC,2012,01,01,09,20,METAR EDDC 010920Z 20009KT 9999 BKN030 06/05 Q1012 NOSIG=
EDDC,2012,01,01,09,50,METAR EDDC 010950Z 19007KT 9999 BKN031 07/06 Q1012 NOSIG=
EDDC,2012,01,01,10,20,METAR EDDC 011020Z 20008KT 9999 -DZ FEW008 BKN028 07/06 Q1012 TEMPO RA BKN008=
EDDC,2012,01,01,10,50,METAR EDDC 011050Z 21008KT 9999 FEW028 BKN034 08/06 Q1012 TEMPO RA=
EDDC,2012,01,01,11,20,METAR EDDC 011120Z 22008KT 9999 -RA FEW024 BKN032 09/07 Q1011 TEMPO RA=
EDDC,2012,01,01,11,50,METAR EDDC 011150Z 21007KT 9999 -RA SCT014 BKN020 09/07 Q1011 NOSIG=
EDDC,2012,01,01,12,20,METAR EDDC 011220Z 24008KT 9999 -RA SCT014 BKN016 10/08 Q1011 TEMPO BKN014=
EDDC,2012,01,01,12,50,METAR EDDC 011250Z 23009KT 9999 FEW014 BKN023 10/08 Q1011 TEMPO RA BKN012=
EDDC,2012,01,01,13,20,METAR EDDC 011320Z 23008KT 9999 -DZRA FEW014 BKN022 10/09 Q1011 RERA NOSIG=
EDDC,2012,01,01,13,50,METAR EDDC 011350Z 24009KT 9999 -DZRA FEW016 BKN022 10/09 Q1011 NOSIG=
EDDC,2012,01,01,14,20,METAR EDDC 011420Z 24007KT 9999 -DZRA FEW010 BKN022 10/09 Q1011 NOSIG=
EDDC,2012,01,01,14,50,METAR EDDC 011450Z 23008KT 9999 BKN022 SCT036 11/09 Q1011 NOSIG=
EDDC,2012,01,01,15,20,METAR EDDC 011520Z 23007KT 9999 BKN022 SCT036 10/09 Q1011 NOSIG=
EDDC,2012,01,01,15,50,METAR EDDC 011550Z 22008KT 9999 BKN025 11/08 Q1011 NOSIG=
EDDC,2012,01,01,16,20,METAR EDDC 011620Z 23008KT 9999 BKN025 11/08 Q1011 NOSIG=
EDDC,2012,01,01,16,50,METAR EDDC 011650Z 22007KT 9999 BKN027 10/08 Q1012 NOSIG=
EDDC,2012,01,01,17,20,METAR EDDC 011720Z 24007KT 9999 BKN029 11/09 Q1012 NOSIG=
EDDC,2012,01,01,17,50,METAR EDDC 011750Z 22006KT 9999 FEW011 BKN028 11/09 Q1012 NOSIG=
EDDC,2012,01,01,18,20,METAR EDDC 011820Z 19007KT 9999 BKN030 09/07 Q1012 NOSIG=
EDDC,2012,01,01,18,50,METAR EDDC 011850Z 18008KT 9999 BKN032 09/08 Q1012 NOSIG=
EDDC,2012,01,01,19,20,METAR EDDC 011920Z 22008KT 9999 BKN031 10/08 Q1012 NOSIG=
EDDC,2012,01,01,19,50,METAR EDDC 011950Z 21006KT 9999 BKN032 09/07 Q1011 NOSIG=
EDDC,2012,01,01,20,20,METAR EDDC 012020Z 18004KT 9999 BKN039 08/07 Q1011 NOSIG=
EDDC,2012,01,01,20,50,METAR EDDC 012050Z 18007KT 9999 SCT040 09/07 Q1011 NOSIG=
EDDC,2012,01,01,21,20,METAR EDDC 012120Z 18010KT 9999 FEW023 BKN084 09/07 Q1011=
EDDC,2012,01,01,21,50,METAR EDDC 012150Z 18007KT 9999 FEW016 SCT074 BKN088 09/07 Q1010=
EDDC,2012,01,01,22,20,METAR EDDC 012220Z 18010KT CAVOK 09/07 Q1010=
EDDC,2012,01,01,22,50,METAR EDDC 012250Z 18007KT CAVOK 10/07 Q1009=
EDDE,2012,01,01,00,20,METAR EDDE 010020Z 23009KT 9999 BKN010 BKN019 05/04 Q1011=
EDDE,2012,01,01,00,50,METAR EDDE 010050Z 23010KT 9999 BKN012 BKN020 05/05 Q1011=
EDDE,2012,01,01,01,20,METAR EDDE 010120Z 22010KT 9999 BKN009 05/05 Q1011=
EDDE,2012,01,01,01,50,METAR EDDE 010150Z 21009KT 9999 SCT013 BKN028 06/05 Q1011=
EDDE,2012,01,01,02,20,METAR EDDE 010220Z 20009KT 9999 SCT013 BKN020 06/05 Q1011=
EDDE,2012,01,01,02,50,METAR EDDE 010250Z 22008KT 9999 BKN012 06/05 Q1011=
EDDE,2012,01,01,03,20,METAR EDDE 010320Z 22009KT 9999 BKN014 07/05 Q1011=
EDDE,2012,01,01,03,50,METAR EDDE 010350Z 23012KT 9999 SCT014 BKN036 07/05 Q1011=
EDDE,2012,01,01,04,20,METAR EDDE 010420Z 22011KT 9999 SCT015 BKN036 07/06 Q1011=
EDDE,2012,01,01,04,50,METAR EDDE 010450Z 22009KT 9999 FEW027 BKN032 07/06 Q1011 NOSIG=
EDDE,2012,01,01,05,20,METAR EDDE 010520Z 22008KT 9999 FEW013 BKN036 07/06 Q1011 NOSIG=
EDDE,2012,01,01,05,50,METAR EDDE 010550Z 22010KT 9999 FEW013 BKN036 07/06 Q1011 NOSIG=
EDDE,2012,01,01,06,20,METAR EDDE 010620Z 22008KT 9999 SCT017 BKN036 07/06 Q1011 TEMPO BKN012=
EDDE,2012,01,01,06,50,METAR EDDE 010650Z 20006KT 9999 FEW015 BKN020 07/06 Q1011 TEMPO BKN012=
EDDE,2012,01,01,07,20,METAR EDDE 010720Z 19007KT 9999 FEW016 SCT022 BKN028 08/06 Q1011 TEMPO 3500 RADZ BKN012=
EDDE,2012,01,01,07,50,METAR EDDE 010750Z 21009KT 9999 -RA FEW015 SCT020 BKN070 08/06 Q1011 TEMPO 3500 RADZ BKN012=
EDDE,2012,01,01,08,20,METAR EDDE 010820Z 21012KT 9999 -RA FEW015 BKN054 09/07 Q1011 NOSIG=
EDDE,2012,01,01,08,50,METAR EDDE 010850Z 22013KT 9999 -RA FEW015 SCT020 BKN120 09/07 Q1012 NOSIG=
EDDE,2012,01,01,09,20,METAR EDDE 010920Z 23014KT 9999 FEW015 SCT060 BKN120 10/08 Q1012 NOSIG=
EDDE,2012,01,01,09,50,METAR EDDE 010950Z 22012KT 9999 FEW020 SCT060 BKN120 10/08 Q1012 NOSIG=
EDDE,2012,01,01,10,20,METAR EDDE 011020Z 23013KT 9999 FEW020 SCT026 BKN120 10/08 Q1012 NOSIG=
EDDE,2012,01,01,10,50,METAR EDDE 011050Z 23014KT 9999 FEW015 SCT020 BKN120 11/09 Q1011 NOSIG=
EDDE,2012,01,01,11,20,METAR EDDE 011120Z 23012KT 9999 BKN016 BKN120 11/08 Q1011 TEMPO BKN014=
EDDE,2012,01,01,11,50,METAR EDDE 011150Z 23015KT 9999 SCT016 SCT020 BKN120 11/09 Q1011 NOSIG=
EDDE,2012,01,01,12,20,METAR EDDE 011220Z 23011KT 9999 SCT016 SCT026 BKN120 11/09 Q1011 NOSIG=
EDDE,2012,01,01,12,50,METAR EDDE 011250Z 23013KT 9999 -DZRA BKN016 BKN026 11/09 Q1011 TEMPO BKN013=
EDDE,2012,01,01,13,20,METAR EDDE 011320Z 23013KT 9999 -DZRA BKN016 BKN026 10/09 Q1011 TEMPO BKN013=
EDDE,2012,01,01,13,50,METAR EDDE 011350Z 23012KT 9999 -DZRA SCT016 SCT026 BKN100 10/10 Q1011 NOSIG=
EDDE,2012,01,01,14,20,METAR EDDE 011420Z 22011KT 9999 -DZRA FEW016 BKN026 BKN100 10/10 Q1011 NOSIG=
EDDE,2012,01,01,14,50,METAR EDDE 011450Z 22011KT 9999 FEW016 BKN300 10/09 Q1011 NOSIG=
EDDE,2012,01,01,15,20,METAR EDDE 011520Z 23011KT 9999 FEW016 SCT033 BKN300 10/09 Q1011 NOSIG=
EDDE,2012,01,01,15,50,METAR EDDE 011550Z 22012KT 9999 FEW016 SCT040 BKN300 10/08 Q1011 NOSIG=
EDDE,2012,01,01,16,20,METAR EDDE 011620Z 22014KT 9999 SCT039 SCT100 BKN300 10/09 Q1011 NOSIG=
EDDE,2012,01,01,16,50,METAR EDDE 011650Z 22011KT 9999 FEW015 BKN022 10/09 Q1011 NOSIG=
EDDE,2012,01,01,17,20,METAR EDDE 011720Z 21008KT 9999 SCT015 BKN019 10/08 Q1011 NOSIG=
EDDE,2012,01,01,17,50,METAR EDDE 011750Z 19006KT 9999 SCT016 BKN100 10/09 Q1011 NOSIG=
EDDE,2012,01,01,18,20,METAR EDDE 011820Z 20008KT 9999 FEW018 SCT100 BKN300 10/08 Q1010 NOSIG=
EDDE,2012,01,01,18,50,METAR EDDE 011850Z 21011KT 9999 FEW018 BKN300 10/08 Q1010 NOSIG=
EDDE,2012,01,01,19,20,METAR EDDE 011920Z 21015KT 9999 BKN016 BKN300 11/09 Q1010 NOSIG=
EDDE,2012,01,01,19,50,METAR EDDE 011950Z 21016KT 9999 SCT018 SCT073 11/09 Q1010 NOSIG=
EDDE,2012,01,01,20,20,METAR EDDE 012020Z 20012KT 9999 FEW018 BKN073 11/09 Q1010 NOSIG=
EDDE,2012,01,01,20,50,METAR EDDE 012050Z 20012KT 9999 FEW016 SCT066 11/09 Q1009 NOSIG=
EDDE,2012,01,01,21,20,METAR EDDE 012120Z 21013KT 9999 SCT023 BKN100 11/09 Q1009=
EDDE,2012,01,01,21,50,METAR EDDE 012150Z 21016KT 9999 BKN020 BKN100 12/09 Q1008=
EDDE,2012,01,01,22,20,METAR EDDE 012220Z 21014KT 9999 BKN023 BKN100 11/09 Q1008=
EDDE,2012,01,01,22,50,METAR EDDE 012250Z 21015KT 9999 BKN023 12/09 Q1008=
EDDF,2012,01,01,00,20,METAR EDDF 010020Z 21008KT 3200 R25L/P2000N R25C/P2000N R25R/0800V1900D BCFG FEW002 BKN023 09/09 Q1013 NOSIG=
EDDF,2012,01,01,00,50,METAR EDDF 010050Z 19006KT 3200 R25L/P2000N R25C/P2000N R25R/0800N BCFG FEW002 SCT028 BKN042 09/09 Q1013 NOSIG=
EDDF,2012,01,01,01,20,METAR EDDF 010120Z 18007KT 3200 R25L/P2000N R25C/P2000N R25R/0325N BCFG FEW002 BKN028 09/09 Q1014 NOSIG=
EDDF,2012,01,01,01,50,METAR EDDF 010150Z 18008KT 5000 BCFG FEW004 SCT021 BKN045 10/10 Q1013 NOSIG=
EDDF,2012,01,01,02,20,METAR EDDF 010220Z 20009KT 7000 BCFG FEW003 SCT017 BKN046 10/10 Q1013 NOSIG=
EDDF,2012,01,01,02,50,METAR EDDF 010250Z 20010KT 6000 R25L/P2000N R25C/P2000N R25R/0900D BCFG FEW003 BKN019 BKN046 10/10 Q1014 NOSIG=
EDDF,2012,01,01,03,20,METAR EDDF 010320Z 20007KT 5000 R25L/P2000N R25C/P2000N R25R/0800N -DZ BCFG FEW003 SCT009 BKN019 10/10 Q1014 TEMPO BKN009=
EDDF,2012,01,01,03,50,METAR EDDF 010350Z 20007KT 6000 R25L/P2000N R25C/P2000N R25R/0900VP2000U BCFG FEW003 BKN022 BKN046 10/10 Q1014 NOSIG=
EDDF,2012,01,01,04,20,METAR EDDF 010420Z 19010G20KT 7000 FEW003 SCT022 BKN042 10/10 Q1013 NOSIG=
EDDF,2012,01,01,04,50,METAR EDDF 010450Z 20010G21KT 7000 -RADZ FEW004 BKN023 10/10 Q1013 NOSIG=
EDDF,2012,01,01,05,20,METAR EDDF 010520Z 20009KT 7000 -RADZ FEW004 BKN020 10/10 Q1014 NOSIG=
EDDF,2012,01,01,05,50,METAR EDDF 010550Z 20010KT 7000 FEW002 SCT004 BKN018 10/10 Q1014 NOSIG=
EDDF,2012,01,01,06,20,METAR EDDF 010620Z 20011KT 7000 SCT004 BKN018 BKN026 10/10 Q1014 NOSIG=
EDDF,2012,01,01,06,50,METAR EDDF 010650Z 20013KT 8000 SCT004 BKN015 BKN023 11/11 Q1014 BECMG BKN004=
EDDF,2012,01,01,07,20,METAR EDDF 010720Z 20011KT 9999 FEW004 BKN022 11/11 Q1014 BECMG BKN004=
EDDF,2012,01,01,07,50,METAR EDDF 010750Z 21013KT 9999 FEW004 BKN023 11/11 Q1014 NOSIG=
EDDF,2012,01,01,08,20,METAR EDDF 010820Z 20011KT 9999 FEW004 SCT015 BKN026 11/11 Q1014 NOSIG=
EDDF,2012,01,01,08,50,METAR EDDF 010850Z 20011KT 9999 FEW004 SCT015 BKN022 11/11 Q1015 NOSIG=
EDDF,2012,01,01,09,20,METAR EDDF 010920Z 20012KT 9999 FEW004 SCT012 BKN016 11/11 Q1015 NOSIG=
EDDF,2012,01,01,09,50,METAR EDDF 010950Z 20011KT 9999 -RA FEW004 SCT007 BKN017 11/11 Q1015 NOSIG=
EDDF,2012,01,01,10,20,METAR EDDF 011020Z 20010KT 9999 SCT007 SCT017 BKN028 12/12 Q1015 NOSIG=
EDDF,2012,01,01,10,50,METAR EDDF 011050Z 21013KT 9999 FEW007 SCT017 BKN022 12/11 Q1014 NOSIG=
EDDF,2012,01,01,11,20,METAR EDDF 011120Z 20014KT 9999 FEW007 BKN023 BKN028 12/11 Q1014 NOSIG=
EDDF,2012,01,01,11,50,METAR EDDF 011150Z 19011KT 9999 FEW007 SCT016 BKN034 12/11 Q1014 NOSIG=
EDDF,2012,01,01,12,20,METAR EDDF 011220Z 19011KT 9999 FEW009 BKN017 BKN032 12/12 Q1014 NOSIG=
EDDF,2012,01,01,12,50,METAR EDDF 011250Z 19011KT 9999 FEW009 BKN022 BKN029 12/11 Q1013 NOSIG=
EDDF,2012,01,01,13,20,METAR EDDF 011320Z 19010KT 9999 FEW009 BKN021 BKN031 12/12 Q1013 NOSIG=
EDDF,2012,01,01,13,50,METAR EDDF 011350Z 18009KT 9999 FEW009 BKN022 BKN025 12/11 Q1013 NOSIG=
EDDF,2012,01,01,14,20,METAR EDDF 011420Z 20011KT 9999 FEW009 BKN021 12/11 Q1013 NOSIG=
EDDF,2012,01,01,14,50,METAR EDDF 011450Z 19010KT 9999 FEW010 BKN017 BKN020 12/11 Q1013 NOSIG=
EDDF,2012,01,01,15,20,METAR EDDF 011520Z 20010KT 9999 FEW010 BKN015 BKN019 12/11 Q1013 NOSIG=
EDDF,2012,01,01,15,50,METAR EDDF 011550Z 20010KT 9999 FEW010 BKN019 BKN022 12/11 Q1013 NOSIG=
EDDF,2012,01,01,16,20,METAR EDDF 011620Z 20010KT 9999 SCT016 BKN018 BKN021 12/11 Q1013 NOSIG=
EDDF,2012,01,01,16,50,METAR EDDF 011650Z 19012KT 9999 SCT016 BKN018 BKN021 12/11 Q1013 NOSIG=
EDDF,2012,01,01,17,20,METAR EDDF 011720Z 20011KT 9999 BKN014 BKN017 12/11 Q1013 TEMPO SCT014=
EDDF,2012,01,01,17,50,METAR EDDF 011750Z 19012KT 9999 -RA BKN015 BKN020 12/11 Q1013 NOSIG=
EDDF,2012,01,01,18,20,METAR EDDF 011820Z 20013KT 9999 -RA FEW011 SCT013 BKN014 12/11 Q1012 BECMG SCT014=
EDDF,2012,01,01,18,50,METAR EDDF 011850Z 21014KT 9999 FEW011 BKN014 12/11 Q1012 BECMG SCT014=
EDDF,2012,01,01,19,20,METAR EDDF 011920Z 21014KT 9999 SCT013 BKN016 13/11 Q1012 NOSIG=
EDDF,2012,01,01,19,50,METAR EDDF 011950Z 19012KT 9999 FEW013 BKN017 BKN022 13/11 Q1012 NOSIG=
EDDF,2012,01,01,20,20,METAR EDDF 012020Z 19011KT 9999 FEW013 BKN018 13/11 Q1012 NOSIG=
EDDF,2012,01,01,20,50,METAR EDDF 012050Z 20012KT 9999 FEW013 BKN023 12/11 Q1011 NOSIG=
EDDF,2012,01,01,21,20,METAR COR EDDF 012120Z 20013KT 9999 -RA FEW008 BKN018 BKN024 12/11 Q1011 NOSIG=
EDDF,2012,01,01,21,50,METAR EDDF 012150Z 20014KT 9999 -RA FEW016 BKN033 13/10 Q1011 NOSIG=
EDDF,2012,01,01,22,20,METAR EDDF 012220Z 20015KT 9999 FEW016 BKN023 13/10 Q1010 NOSIG=
EDDF,2012,01,01,22,50,METAR EDDF 012250Z 20014KT 9999 FEW017 BKN024 13/10 Q1010 NOSIG=
EDDG,2012,01,01,00,20,METAR EDDG 010020Z 21007KT 2500 -DZ BR FEW003 BKN006 10/10 Q1009 NOSIG=
EDDG,2012,01,01,00,50,METAR EDDG 010050Z 20006KT 3000 -DZ BR OVC006 10/10 Q1009 NOSIG=
EDDG,2012,01,01,01,20,METAR EDDG 010120Z 21007KT 4500 BR SCT006 BKN009 10/09 Q1009 NOSIG=
EDDG,2012,01,01,01,50,METAR EDDG 010150Z 22008KT 7000 BKN009 10/09 Q1009 NOSIG=
